date,Aave V3,Morpho V1,Maple,Kamino Lend,Fluid Lending
2025-06-03,0.23539571679093585,0.19931607899661424,0.8791669473505779,0.07377635629501679,0.1718132007334403
2025-06-04,0.2444243891304778,0.20804573916730526,0.8734743970585465,0.07641750237171989,0.16383736004761598
2025-06-05,0.2407455904729424,0.1966567970176201,0.8393015673172166,0.07200626162923968,0.16717889059145002
2025-06-06,0.23167930090473507,0.1817387559485108,0.7384910063384484,0.0741247515361469,0.16038407828090223
2025-06-07,0.23614223611530033,0.18215648446453975,0.8017310413013843,0.07501475662840568,0.16832045239342505
2025-06-08,0.2397051301096139,0.19087114389822604,0.8277123290562293,0.07405606153221204,0.16367712148883554
2025-06-09,0.23682616164122483,0.18992525234061816,0.7803963008497307,0.07330268367235439,0.16202526744436133
2025-06-10,0.25846882824502593,0.20346558989503732,0.8294360724834987,0.07451653814106042,0.1651120090288873
2025-06-11,0.2693644638315088,0.21091071603241224,0.8257998735530063,0.08244410270860782,0.16248497441050072
2025-06-12,0.26514394769649335,0.20466752365836263,0.8192306362039014,0.0872033701918877,0.14989365331541193
2025-06-13,0.26901212113684675,0.19551045018595334,0.7933551767712296,0.0833235022542858,0.16438352503017659
2025-06-14,0.2656804299423414,0.20381708259154166,0.7543445111815413,0.0932785873826619,0.15248426662445305
2025-06-15,0.2556188080473411,0.19687202079743268,0.7181464335582367,0.09134686419479922,0.15023884024986262
2025-06-16,0.25190443078100844,0.19792094353499995,0.7376074513754415,0.09594264846752924,0.14317018895128752
2025-06-17,0.25253430956084855,0.20245900029371885,0.7803715062169118,0.09813303255718078,0.1422044836688893
2025-06-18,0.24615863167949267,0.18835532246370013,0.7578135805364419,0.096193170202586,0.14234188615807017
2025-06-19,0.2374936482766408,0.1859480290919511,0.7536369089386372,0.09775527145008069,0.14860805288381737
2025-06-20,0.235143902984202,0.17426770955824195,0.6969087951915623,0.09587825785983964,0.15079967384225904
2025-06-21,0.23343979724307687,0.16172244794644006,0.6565002570060102,0.09387751539751778,0.146254272421813
2025-06-22,0.2214934389608999,0.15497976868987529,0.6174985989171263,0.09148562336216158,0.14641276204520895
2025-06-23,0.22268318867966808,0.16010098064243616,0.6345026883462115,0.08865298084347105,0.14444345192363345
2025-06-24,0.24301171543338054,0.18505877375242827,0.7195028512330243,0.09364909834462438,0.1511273184500652
2025-06-25,0.2469806670482887,0.187468381767885,0.8225905704600194,0.08936869668749621,0.1456545550857871
2025-06-26,0.2406194605886142,0.18765084900817472,0.7983612669466782,0.08704451986870472,0.143524407436795
2025-06-27,0.23830698429654293,0.18255921513778528,0.8287205554724656,0.0855651330357022,0.14435040725266415
2025-06-28,0.24667351299353552,0.183114418596796,0.8251756403023196,0.08632349613861522,0.14752295754248737
2025-06-29,0.2452115486322739,0.1871681980939919,0.8728481798415573,0.08688515835420225,0.1585652380681099
2025-06-30,0.2607660504208704,0.19446903159317971,0.8478450822938591,0.08878222317089254,0.15676534922116775
2025-07-01,0.2567819769697049,0.18031046345578094,0.7495877722687259,0.08525738290402293,0.1589286365503517
2025-07-02,0.24475104509837983,0.17196150938600677,0.6987096670513606,0.08481976593321396,0.1536942536796185
2025-07-03,0.2498499860820174,0.1836602375758556,0.7144912643095683,0.08833940431161867,0.15732233043717136
2025-07-04,0.24822503901938084,0.18503590295946679,0.6592424134069194,0.08813997348394557,0.1611444093749647
2025-07-05,0.23651450678890584,0.177141725727122,0.6926629955775883,0.08546681432137972,0.1553613832199868
2025-07-06,0.2416126615230941,0.17803746889253141,0.7156813114872762,0.08477244762753194,0.15487243603903267
2025-07-07,0.24888335655784777,0.18044465399677415,0.7201767065786712,0.0815238041152013,0.15595755452576435
2025-07-08,0.24886785924925148,0.1788287123332997,0.6653654944439577,0.0810747273087112,0.15399728264333312
2025-07-09,0.2527983112402754,0.18452294593097548,0.6548573573752016,0.07922488624517796,0.1586750242702932
2025-07-10,0.250654886988222,0.20339325339689002,0.6754641847689908,0.08206115616583085,0.16914364571613213
2025-07-11,0.24468221705542245,0.21337961878955672,0.6262653344887523,0.08362327976776503,0.17499821440317134
2025-07-12,0.23291590081932176,0.2118860516160166,0.635813209361907,0.08502365913885594,0.18169618948366517
2025-07-13,0.2365602215864466,0.21222212761028109,0.5916992383008927,0.0830112512247497,0.17369278497012328
2025-07-14,0.23691746136092387,0.24048542381367427,0.5847925765648366,0.08596059939306687,0.17529174203736697
2025-07-15,0.2408882496431741,0.22790538715592049,0.522124468067159,0.08522446294441326,0.17462265508779962
2025-07-16,0.24537754728252462,0.2604820427530516,0.528681210201125,0.08924551903369102,0.18730078526954902
2025-07-17,0.23397381281476332,0.24823235548692807,0.5561448813094841,0.08748700309555717,0.21029395182928584
2025-07-18,0.22802227688845367,0.2428635467710478,0.45920984958376,0.08657159970661649,0.21331696407238043
2025-07-19,0.22759211265671894,0.2426204546438405,0.4302885456344969,0.08790925907207994,0.2135321511230151
2025-07-20,0.22171818147836428,0.2358522140362182,0.42851256164604345,0.08778909772630192,0.2084552499616512
2025-07-21,0.2185106448019667,0.249540264850279,0.42384947630622133,0.08959096211542815,0.20584743444742362
2025-07-22,0.21538249084802283,0.23150873560199656,0.42616194987226824,0.09196713759031784,0.20007483608970023
2025-07-23,0.20660978570876568,0.2277748021287414,0.4544587310236136,0.0910099488361235,0.17960110982399052
2025-07-24,0.19637123059873754,0.21048354937443373,0.4575264466718478,0.08396353533594539,0.16998760496575932
2025-07-25,0.19378210197936793,0.20513940549106038,0.5024488984465343,0.08533943940268685,0.1704714281450688
2025-07-26,0.19735136125309086,0.1992366424319587,0.6629528685857595,0.08528090524388622,0.16668428318643128
2025-07-27,0.196045214254241,0.1994921710753645,0.6402619834192534,0.08506757328705046,0.16762416822089288
2025-07-28,0.19512835963774908,0.19832440448221783,0.645975646919023,0.085038848132388,0.16957749125175403
2025-07-29,0.18469390203036193,0.17998448748334514,0.5700645881772619,0.08220873600859414,0.16446914824498762
2025-07-30,0.18025097812651614,0.1828685797181459,0.5395627392245865,0.08331761822368577,0.15454588338583922
2025-07-31,0.1712140713379845,0.18120130324537986,0.5388326520675184,0.08430978034899132,0.14821430571154778
2025-08-01,0.16396292560493486,0.17421955006888884,0.49273810067417373,0.0761917538860055,0.148772470541919
2025-08-02,0.1685252971870488,0.1670915161477583,0.5218197177113599,0.0763086692059668,0.14051772095457798
2025-08-03,0.16574574544877202,0.16569131513049912,0.4942781828265001,0.07454577787609061,0.13621987067507504
2025-08-04,0.16515587414242247,0.17875445063939824,0.5102662809893784,0.07583509786105089,0.14470067151196578
2025-08-05,0.16486495947239033,0.184464817874992,0.5348207904820755,0.07738695235108263,0.16175642195629028
2025-08-06,0.15899172197175052,0.1818556064457802,0.5543747367505898,0.0750610851309879,0.1625731012041289
2025-08-07,0.16017612930737182,0.1824294141702849,0.5665669212273758,0.07426662178912123,0.17371711840190623
2025-08-08,0.16733373332844675,0.19357799526211583,0.5965841930568705,0.07459031429822449,0.31838518485788453
2025-08-09,0.16951376209039234,0.19725159964052738,0.5568457867534128,0.07550910544448768,0.3141175255624851
2025-08-10,0.17112066082008806,0.20635125742487254,0.5669019931653602,0.07739227536235163,0.32497829855805377
2025-08-11,0.17092558719171616,0.20436596680495178,0.5686911779800065,0.07617519581644798,0.316956868639897
2025-08-12,0.16586488788842474,0.19894380318529134,0.5545577187893059,0.07543622290356919,0.3061307012783389
2025-08-13,0.17170342669901925,0.21999136839447406,0.5171814111181919,0.07946789196672142,0.34321209855498247
2025-08-14,0.17512455934439777,0.2241103731956942,0.5158359856163433,0.08435739056225348,0.35795323094575116
2025-08-15,0.17072322734310316,0.21400956410960578,0.4539474650975657,0.0886478770186835,0.3494583378907801
2025-08-16,0.1657894934585422,0.20231986425532547,0.4406558666911898,0.08613606386989633,0.3295205287706763
2025-08-17,0.1641681966200368,0.2083592300611253,0.4541114242948041,0.08629864285415442,0.324753794386241
2025-08-18,0.16842153690673406,0.21534214726367468,0.45604078542546045,0.08838160296521043,0.3277574682264111
2025-08-19,0.16199718139283717,0.20935273449127118,0.4396152239725071,0.08705545420802323,0.3186280929055476
2025-08-20,0.16048088321364876,0.2099253185075088,0.4206633639241685,0.0844459282489,0.30753806940846473
2025-08-21,0.1684034007743403,0.23284416981902206,0.4394486724054779,0.08522902639407891,0.3275886428963259
2025-08-22,0.1700331524808061,0.24352810743757658,0.42791804704625874,0.08440191876986496,0.3196717536585736
2025-08-23,0.18188927695649462,0.268739171597621,0.4587863780870718,0.08739075824785221,0.35116589564394873
2025-08-24,0.18762702983286925,0.2664788890947757,0.4865902586763332,0.08421477485285442,0.33765396175808554
2025-08-25,0.18390068627522482,0.2542292581797602,0.4636035733583616,0.08636321636985773,0.3265441434726373
2025-08-26,0.1742290413294555,0.2355704599351888,0.4156850412321032,0.08161364369055246,0.2782698963604583
2025-08-27,0.17846725716381612,0.22960770750175574,0.43785211614557207,0.08364344011285552,0.29473573418585014
2025-08-28,0.17139892097121645,0.209957368974506,0.4579613397580974,0.08422264938425232,0.29990763154551
2025-08-29,0.16921901120693467,0.20543671158126595,0.4540702184435161,0.08844711606009333,0.30386002650411204
2025-08-30,0.17427140677717504,0.19562685995639334,0.47131513321959534,0.09023873143512011,0.2990030758008732
2025-08-31,0.17296075706592468,0.19151713665784484,0.4861817679844186,0.09376502803071406,0.29734669865450986
2025-09-01,0.17078829650871916,0.18241782786587715,0.46318168515737734,0.09693960882022135,0.2926622882639816
2025-09-02,0.16515888791285088,0.16725096419132818,0.4647920100985843,0.08945073332836215,0.2810124190186231
2025-09-03,0.17087226255659288,0.1776369812716277,0.4698968823932397,0.09168848053248856,0.3040194322992493
2025-09-04,0.17428981747459082,0.17976540655559037,0.4787089526186448,0.09248108474322563,0.29751240933045836
2025-09-05,0.16613403614346278,0.15819264219668838,0.4578018032906126,0.09071114284779833,0.2925237918696103
2025-09-06,0.16197271386092954,0.15579222441668417,0.4826601904585652,0.09131256910638502,0.29040290575445754
2025-09-07,0.1605323956399911,0.15725883991696277,0.4742749090143214,0.0904332048477899,0.2775877104341922
2025-09-08,0.16189068230894393,0.15625852075302915,0.46607136188035847,0.08996327070151135,0.30154500401341816
2025-09-09,0.16142666093046024,0.15073160268662436,0.4667379723975951,0.09308103892802011,0.3036289474715697
2025-09-10,0.15794581177535882,0.14950707855630074,0.45159532170670796,0.08790166089529583,0.2980127790616178
2025-09-11,0.15811774693164743,0.15095620017093286,0.4235752779906945,0.08992734068726287,0.3085905359677097
2025-09-12,0.1615152078318525,0.1593405356925248,0.4352846365102838,0.10786676012966463,0.31352107189329176
2025-09-13,0.16192587127493155,0.16096199096694724,0.4466931210959468,0.09641601003521633,0.3218932473351362
2025-09-14,0.15930917450902551,0.15201349096611436,0.414595773236626,0.0969615237331434,0.3130153645509721
2025-09-15,0.1560682888184697,0.145912048966533,0.4034673528344927,0.09762225073737323,0.3020635184760532
2025-09-16,0.1543529839724179,0.14006064837428503,0.3818381457399181,0.10376959994371786,0.27929728540511845
2025-09-17,0.15325170435511457,0.13927499966699253,0.37429847397601473,0.101519257855106,0.25908795596044754
2025-09-18,0.15388529283116692,0.14553731307443873,0.3824389008485694,0.1328288906507137,0.2628739370020709
2025-09-19,0.15441214197230013,0.16463998725887732,0.3790364509351845,0.1384993986419916,0.26609144375694876
2025-09-20,0.15072778926687122,0.14883663105652614,0.36231022422929954,0.12623525764112684,0.25115495708743885
2025-09-21,0.14905272020315183,0.14636559652612968,0.36493272135848887,0.12834744748507354,0.25099476670432247
2025-09-22,0.14963639616728378,0.144477436066574,0.35829751757332806,0.13269056258037265,0.2633161865876899
2025-09-23,0.14102372863514334,0.13982934583191034,0.3466567973652719,0.12107401934128935,0.25885214541348583
2025-09-24,0.1446924375356881,0.13571409720929511,0.34270596777489765,0.11786117300472172,0.25740193500396025
2025-09-25,0.1483572883074268,0.14025273682938805,0.34477945746264416,0.11710725621263665,0.34806769854304626
2025-09-26,0.14338239253878846,0.14157447749878593,0.30461657854737345,0.11271538952027145,0.2618404058341766
2025-09-27,0.14719967694465474,0.14637431767938713,0.3162851595022129,0.1183176859252167,0.2915420736169324
2025-09-28,0.14480972923323568,0.14626288901713802,0.3096631905168162,0.1249001690673115,0.26097300701427006
2025-09-29,0.1476315466164709,0.15089959728747604,0.3180741999833518,0.11707396977522896,0.24817856838736171
2025-09-30,0.14864810314401922,0.15073387327765117,0.31750764393271025,0.12204396141816518,0.23448316869595145
2025-10-01,0.14760414083341755,0.1425917033282175,0.2869768000182194,0.12381424097882494,0.21975223694849597
2025-10-02,0.1504856199285607,0.15143684318461526,0.3074146072222772,0.12742840824483614,0.245174100376531
2025-10-03,0.14947963705217557,0.15750542170268872,0.3089159896192362,0.1294511784851552,0.23341810897373505
2025-10-04,0.15027041236372557,0.1569343561733058,0.3258381280310431,0.13750131923489786,0.2453711727733254
2025-10-05,0.14723859910082981,0.15420305366118528,0.31541685805905306,0.13126160799046416,0.24159672345500569
2025-10-06,0.14900886055092438,0.1549360500498019,0.31570544342131585,0.1418986587006574,0.24151334595819787
2025-10-07,0.15190452442337077,0.15656913674269474,0.31730117862205026,0.14000440817719617,0.2537592000703685
2025-10-08,0.14368788821026204,0.145367970042073,0.29593815389314904,0.1300366164389557,0.24344788214117397
2025-10-09,0.1470498825212086,0.14605525063684024,0.3064285822758192,0.1263423540796777,0.23900137946917357
2025-10-10,0.14443399639004173,0.20985543648524477,0.29414012153478036,0.12310262182947165,0.21872284146107976
2025-10-11,0.13143311518542697,0.178372538071758,0.2445333192119863,0.11691388505800174,0.1855828526923472
2025-10-12,0.13699500038537313,0.2098160124064737,0.23307972905370625,0.11305248357922736,0.18986871282791074
2025-10-13,0.14039410713621733,0.2523704082116782,0.2598200566698429,0.11279131855659418,0.19917635654458218
2025-10-14,0.14435953228719584,0.24961885410163562,0.2920759549845901,0.12278256825076833,0.20142580042627145
2025-10-15,0.1449103693934067,0.24828914731509524,0.3409485757928306,0.12055500495999619,0.18850124089994819
2025-10-16,0.13966419792846527,0.23559658093203859,0.32373102835119855,0.12079009911709478,0.18211619488579392
2025-10-17,0.13106302182960602,0.22152266003328425,0.30648267022479897,0.12322143226594547,0.17795600846181117
2025-10-18,0.12363145896812366,0.22387118518399707,0.28342905587001604,0.13588352353198835,0.17554222693625446
2025-10-19,0.12837874852262315,0.23698108204633928,0.2769924049713189,0.13078509160906135,0.18074145938769445
2025-10-20,0.1312441562338868,0.24035863686333228,0.28223905989877784,0.1297489914726473,0.18743009878086403
2025-10-21,0.13413756690108358,0.2396052319838027,0.27048423121289855,0.121603377333856,0.1868533914242786
2025-10-22,0.13011507554739737,0.22912790150691512,0.2672957795327811,0.12519540058088036,0.1804474443929529
2025-10-23,0.1303278971313022,0.22529782651749636,0.25289267188800163,0.12019969325166137,0.17750991158192883
2025-10-24,0.1322327589109747,0.23381283341641063,0.2536739833424794,0.11761246450880623,0.1838818602735257
2025-10-25,0.13505064913161585,0.24449462063023994,0.2559905524156993,0.12575633669788602,0.18420974829558223
2025-10-26,0.13327922971074974,0.24016390482007954,0.2647686314715707,0.12369413304725622,0.1848354669898237
2025-10-27,0.13826334959198552,0.2485907670328523,0.27063857681684,0.12562037184708208,0.186546468495204
2025-10-28,0.13441596059461863,0.24320418536714214,0.2503202375323993,0.12454116830810287,0.18763478087300903
2025-10-29,0.13269986749385843,0.22935502672045752,0.2478022782101457,0.12839808627587493,0.18142121739713382
2025-10-30,0.13195259319524086,0.23912858085982952,0.2707268914008542,0.12963374361101554,0.18427773455529778
2025-10-31,0.1268398969652359,0.22782360188088618,0.2645262474445108,0.12287974629162984,0.17324406022419547
2025-11-01,0.13476793373404464,0.2251815483181915,0.2854071693386941,0.12787468553100723,0.17552260485491727
2025-11-02,0.13081913861810968,0.23187702843025412,0.29989504108252846,0.12436887967855027,0.1726723941198348
2025-11-03,0.13421700034112916,0.23662818332989194,0.29034738210660765,0.1209318509295869,0.17025377134618186
2025-11-04,0.12322221611572344,0.2106662683721821,0.2739226492207983,0.12197403230212908,0.15216566369599605
2025-11-05,0.12391831839681625,0.2070175088218379,0.2546064534988185,0.1397788881716242,0.15981252712131733
2025-11-06,0.1317819206043267,0.22495157958730586,0.28113013129189035,0.14816614482265691,0.17250489537541694
2025-11-07,0.1304056948746661,0.22109808448147691,0.2671392986398696,0.15027172303479255,0.16868980483135296
2025-11-08,0.1364397740374396,0.23818887664850544,0.3010718940886619,0.14734803619935108,0.17784889941972104
2025-11-09,0.13435148264500235,0.25049765804362106,0.3060418318044165,0.14589328728078382,0.17667734644952363
2025-11-10,0.13742123609539103,0.2666909870256548,0.3148776493150652,0.14760223958332228,0.17819126950391856
2025-11-11,0.14618825828530987,0.2747537317097265,0.31163860061377574,0.14908772468886572,0.18687730488002086
2025-11-12,0.13628389147006276,0.27161549580575367,0.2970690425775916,0.1465452708927978,0.17426233343327396
2025-11-13,0.1325863809437141,0.2794825165803547,0.27642113749779335,0.14285807896378463,0.1721577286074024
2025-11-14,0.1327400433008203,0.290350427193825,0.2831686162046559,0.148098951200327,0.17314195127227205
2025-11-15,0.11835778353392033,0.2901936807122232,0.2901994378654912,0.141274127332033,0.16656096537085643
2025-11-16,0.12017785305116513,0.28874198192963113,0.2887816006137924,0.14542210770549918,0.17128389124977597
2025-11-17,0.11861441845359233,0.29124340947833594,0.28368834095891027,0.1366944955011649,0.1667913751385043
2025-11-18,0.115991749065928,0.2684807622704617,0.2654488835941269,0.1414927747100983,0.16981988054510383
2025-11-19,0.12169761525353677,0.282047885157155,0.2637977884666226,0.14240547275971352,0.1682402581922318
2025-11-20,0.12116523456386455,0.28653282859054297,0.2566857222332331,0.13904944616558143,0.1624752146298093
2025-11-21,0.11828490673667262,0.2654987561226237,0.2205305374974555,0.13248623818562452,0.16337957819862556
2025-11-22,0.11579419109752717,0.26975244104054447,0.2280826711386267,0.12999343328028418,0.17422826087094015
2025-11-23,0.11850793416018043,0.2652361804589497,0.22725081066048008,0.13539602944045112,0.21347238937286242
2025-11-24,0.12279226979639182,0.2637439653092462,0.23439203314536838,0.13682839696067903,0.19079950448419877
2025-11-25,0.12891024535985074,0.27379353332932344,0.22101572342978423,0.1492935049464664,0.18208085259372084
2025-11-26,0.1294519894485037,0.26925167724440946,0.22253965184346422,0.14922397667825374,0.18054597766615768
2025-11-27,0.1325170405928235,0.26212385905253427,0.22436514022107767,0.15492730527275178,0.18337991795993455
2025-11-28,0.13227064223412513,0.26712874529705544,0.21429908786385218,0.15666585155779386,0.17122121375633698
2025-11-29,0.1317306966866593,0.26710033317855497,0.21451010047896163,0.15701274703606422,0.16581690724893625
2025-11-30,0.13025354230494215,0.2613818035822158,0.2004088019297408,0.15715699266012353,0.16129749161858448
2025-12-01,0.1275018153704253,0.2560785681101277,0.20297224385502427,0.160443966090712,0.16381933728708564
2025-12-02,0.1254584511653092,0.24186237481553657,0.19245176292585892,0.1569641491259201,0.15416624903544426
2025-12-03,0.13451911257067284,0.2502974036399336,0.18784245551383227,0.16346544426082668,0.158201827770308
2025-12-04,0.13699332069232753,0.25436195382495036,0.18203067825363248,0.16221876938757593,0.18644585039910425
2025-12-05,0.13265940212968277,0.24510090899342052,0.17383776895874226,0.162910923021728,0.1733604696226857
2025-12-06,0.12921487246706764,0.2293543169436761,0.1747608334586359,0.16099291639990684,0.164146136673173
2025-12-07,0.13143128344592714,0.22064468280002944,0.1892584212160678,0.16072893850675957,0.1652180731895171
2025-12-08,0.13085965042082592,0.21221195513274144,0.18336558118928012,0.1637501704881002,0.16484646847181614
2025-12-09,0.13281209684171455,0.21304971379006124,0.18459283202936927,0.16615400773114433,0.1656649626215299
2025-12-10,0.13701495205209752,0.2245992411984433,0.18495119236143737,0.16054189297535434,0.16950753524500314
2025-12-11,0.13168822124546978,0.2100871494733228,0.18419198850798502,0.16421487198251086,0.1697864801800456
2025-12-12,0.13703916300586846,0.20612175014890044,0.19258682121513096,0.16073683480968964,0.16157760521514425
2025-12-13,0.13339703399374092,0.19837861182007752,0.17667533255079448,0.1644254935112787,0.15591472758595692
2025-12-14,0.1369832005762309,0.19157601781597594,0.18322613217747608,0.16259034368438888,0.15534590144372964
2025-12-15,0.13087442912195163,0.18731024317963302,0.17744692573339135,0.16032580759234968,0.14856714102433008
2025-12-16,0.13680593261517615,0.19267656278209558,0.1773982557565086,0.15761351193564113,0.14429174842727185
2025-12-17,0.1342743204366536,0.20009613519086844,0.18279046829343365,0.16110601915495049,0.14207616104605122
2025-12-18,0.13169732655905766,0.19949185614606108,0.18520420457730263,0.15607419733922523,0.13359235093233687
2025-12-19,0.1271834041895934,0.1930955477149587,0.20790157931330788,0.15455157171205125,0.13101476349062505
2025-12-20,0.1279298295493581,0.20432918101686165,0.2426695483973204,0.14609557056047462,0.13391566236363275
2025-12-21,0.12814282999841997,0.20366927421922656,0.2478812384483955,0.1475334176283946,0.1344605262598832
2025-12-22,0.1166224466384852,0.20523533011656364,0.26616009072162217,0.1435417729816763,0.1302034074000623
2025-12-23,0.10627091097390849,0.20030443475226992,0.2603262129071899,0.14235650574928263,0.13678507498347123
2025-12-24,0.10765533556356063,0.19613600225186995,0.19293606917899497,0.14051411110242193,0.13430085072565875
2025-12-25,0.10667862963277308,0.19352246661625544,0.19950441689949422,0.14486447117155685,0.1372443954114758
2025-12-26,0.10775630907914441,0.1845759913092833,0.2157536880936072,0.14419906858289738,0.13686258755447853
2025-12-27,0.11114210549044208,0.19392204991408282,0.21933805440364754,0.14135789195797158,0.13785767780802013
2025-12-28,0.11285734408673148,0.19539655797607342,0.21782540071070805,0.14253559814041367,0.1421379593778525
2025-12-29,0.11064755695900816,0.1927175908063791,0.21027861275355558,0.14072152373290825,0.1395997571437036
2025-12-30,0.10641342807375358,0.197581800939445,0.2044337038138265,0.1491314209734919,0.1361629473631325
2025-12-31,0.105715046377318,0.1916308436516424,0.20646101981796677,0.17721781806098044,0.13892704424101732
2026-01-01,0.1028066669284121,0.17625131304356967,0.18152809492540184,0.16824398703999655,0.14615899733685778
2026-01-02,0.10421006364131948,0.17677825331030556,0.20971439401922662,0.167150656635831,0.1506548811585863
2026-01-03,0.1132228624901953,0.17940962296399826,0.27589869574164744,0.17655830931740255,0.15426720944510292
2026-01-04,0.11128669470919818,0.1794630819797408,0.27465222917981136,0.17688957252464743,0.16956235993952037
2026-01-05,0.11164125968622346,0.18137820175648264,0.2800315087869884,0.17595609294322595,0.16426375568999693
2026-01-06,0.11547940158239585,0.18538352480973594,0.2841114514953049,0.17340302742155306,0.1659275427654679
2026-01-07,0.11705299319247486,0.19239950973495284,0.28306735674815203,0.1697572067173503,0.16526013224499445
2026-01-08,0.11259600724619016,0.1870270571068169,0.2763566331365866,0.16589806262797593,0.16211425394914938
2026-01-09,0.11157993336223986,0.18182613019137778,0.28121366719519597,0.16505994585871403,0.16619982168806463
2026-01-10,0.11255301597404864,0.18454896341356453,0.2833914282077528,0.16643350972947768,0.16335019028509448
2026-01-11,0.11193257169839978,0.19130531654970112,0.28887125876338815,0.16093917884162706,0.16135010539771594
2026-01-12,0.11289578589658358,0.19064260758331034,0.2908073508976224,0.15790717360818862,0.16238195316050125
2026-01-13,0.11102950474136826,0.1888781070784111,0.28420280464846615,0.16036786892519708,0.1611422800579095
2026-01-14,0.11523924610800237,0.19858464065885317,0.2900976542734385,0.15252314906720246,0.1652521774337369
2026-01-15,0.1153405502345295,0.20328145418671825,0.2833609554388255,0.14954095244916116,0.16832657978448395
2026-01-16,0.11097105142358635,0.19972634873058037,0.27354422944496015,0.15835275168900723,0.17079893336805008
2026-01-17,0.11329737180373285,0.1921628538178566,0.2626126486830663,0.15441637863125243,0.17226163054751623
2026-01-18,0.11154087077616857,0.18557053710258986,0.2643191771215614,0.1493914193648661,0.17483636598865815
2026-01-19,0.11064224216206177,0.18846516733302476,0.25507607503637447,0.14294266968150596,0.1728308050811817
2026-01-20,0.10585969716300488,0.1827122349248838,0.2595019468769544,0.150853534570178,0.16269289282738625
2026-01-21,0.10113996691691318,0.1649079344282546,0.23843694768876864,0.14491251232617736,0.14264220321777227
2026-01-22,0.10345616013803322,0.16871796600971578,0.22247911395096653,0.14336943115082548,0.14137780682223391
2026-01-23,0.10191485711963365,0.16988021999739805,0.220675088881952,0.13769574620723746,0.13384015048933987
